name,surname,bday
MIKYUNG,MIKYUNG_24,1996-5-15
MILANIIA,MILANIIA_153,2021-4-21
MILDRED,MILDRED_200,1983-11-2
MILJA,MILJA_153,1994-2-2
MÎNDRA,MÎNDRA_116,1985-4-8
MİNE,MİNE_63,1986-7-19
MINERVA,MINERVA_10,1981-10-13
MINH NGUYET,MINH NGUYET_119,1989-5-13
MINJEONG,MINJEONG_120,2011-11-20
MINJUNG,MINJUNG_179,1986-10-6
MINKYOUNG,MINKYOUNG_194,2008-2-17
MIOK,MIOK_199,2005-7-1
MIRALDA,MIRALDA_67,1996-5-17
MIREM,MIREM_186,1980-11-19
MIRIT,MIRIT_104,1997-11-5
MISCHA,MISCHA_179,1993-8-7
MISHELL,MISHELL_76,2003-5-2
MISZELLA,MISZELLA_84,2005-9-19
MIYREM,MIYREM_2,1991-8-2
MIZUHO,MIZUHO_46,2012-2-1
MOJCA,MOJCA_96,1990-6-19
MOMOKA,MOMOKA_149,2004-4-20
MOMOKO,MOMOKO_73,2010-4-13
MOYA,MOYA_7,1991-3-12
MUNKHCHIMEG,MUNKHCHIMEG_17,1988-7-11
MUNKHTSETSEG,MUNKHTSETSEG_65,2012-2-11
MỸ LINH,MỸ LINH_190,2004-5-7
MYLOSLAVA,MYLOSLAVA_114,2019-1-22
NADIEZDA,NADIEZDA_68,2010-1-3
NADKA,NADKA_74,1999-7-16
NAILAH,NAILAH_8,2016-6-11
NAILYA,NAILYA_98,1993-3-21
NAJNA,NAJNA_48,2007-11-8
NANDITA,NANDITA_150,2014-10-19
NARANTUYA,NARANTUYA_95,1986-10-21
NARHIZA,NARHIZA_125,2013-5-12
NASIMA,NASIMA_33,1991-4-9
NASREEN,NASREEN_152,1989-10-11
NASSIMA,NASSIMA_149,2021-9-5
NASTYA,NASTYA_179,1992-3-18
NAVYA,NAVYA_61,1990-3-5
NAYEON,NAYEON_96,1981-2-22
NAYRA,NAYRA_108,1989-10-21
NAZIA,NAZIA_158,2001-2-16
NEDKA,NEDKA_7,1982-1-8
NEDRET,NEDRET_181,1991-3-7
NEDYALKA,NEDYALKA_20,2020-4-2
NEVIM,NEVIM_76,1989-9-13
NGOC BICH,NGOC BICH_107,2000-2-18
NHAN,NHAN_14,2004-6-3
NI LUH,NI LUH_137,2007-12-10
NICOLINE,NICOLINE_67,1988-2-13
NIKOLINKA,NIKOLINKA_184,1995-6-23
NIMET,NIMET_146,1998-4-23
NINH,NINH_61,2006-9-17
NIOLA,NIOLA_22,2005-3-21
NISAN,NISAN_1,2002-12-21
NOBUKO,NOBUKO_72,1987-2-10
NOEL,NOEL_39,2019-7-12
NOHA,NOHA_88,1996-8-28
NOREEN,NOREEN_37,2010-1-2
NOZOMI,NOZOMI_53,2006-3-15
NURANA,NURANA_22,1986-10-5
NURŞEN,NURŞEN_114,2014-10-15
OCEANE,OCEANE_52,1983-1-9
OCÉANE,OCÉANE_5,2010-9-9
ODONCHIMEG,ODONCHIMEG_143,2005-10-16
OK,OK_5,2001-9-18
OLAMIDE,OLAMIDE_76,2017-9-17
OLECHA,OLECHA_173,1986-9-9
OĽGA,OĽGA_180,1980-1-7
OMOLARA,OMOLARA_5,1980-3-15
OPHÉLIE,OPHÉLIE_125,1986-6-9
ORNELIA,ORNELIA_160,1980-3-10
ORR,ORR_30,1984-7-27
OTGONTSETSEG,OTGONTSETSEG_120,1999-5-17
OYUNCHIMEG,OYUNCHIMEG_16,2012-5-20
OYUNGEREL,OYUNGEREL_66,1993-3-22
ÖZGÜL,ÖZGÜL_85,1995-5-17
OZNUR,OZNUR_138,2003-10-21
PÄIVI,PÄIVI_188,1999-1-27
PALAK,PALAK_161,1994-11-14
PARASKIEWI,PARASKIEWI_194,1983-2-28
PARTENA,PARTENA_20,2008-6-13
PARUL,PARUL_63,2017-11-26
PARVEEN,PARVEEN_79,2007-7-3
PARVINA,PARVINA_57,2015-11-6
PATIMA,PATIMA_103,2008-8-14
PATMANI,PATMANI_73,1989-11-14
PATRYTSYIA,PATRYTSYIA_35,2011-2-1
PAULLA,PAULLA_62,2008-8-19
PAVANI,PAVANI_28,2003-7-21
PAVITHRA,PAVITHRA_2,1981-2-17
PAVLO,PAVLO_158,1988-9-25
PAWEŁKA,PAWEŁKA_144,1986-2-27
PAYTON,PAYTON_56,1986-4-5
PELEG,PELEG_12,1980-8-13
PEMBE,PEMBE_105,1983-7-6
PENG,PENG_141,2017-1-26
PESA,PESA_130,2001-1-2
PETRANKA,PETRANKA_69,1990-2-25
PETRUNELIA,PETRUNELIA_77,1997-8-13
PETRYNA,PETRYNA_159,2004-5-24
PHƯƠNG LINH,PHƯƠNG LINH_180,2016-7-24
PHUONG MAI,PHUONG MAI_138,2015-10-28
PHYLLIS,PHYLLIS_103,2009-9-20
PINKY,PINKY_81,1995-2-4
PIRJO,PIRJO_180,1993-10-7
PRAMILA,PRAMILA_1,2021-12-4
PRANEE,PRANEE_100,1991-6-4
PRANOM,PRANOM_98,1980-5-15
PRESILLA,PRESILLA_110,2017-1-16
PRISKA,PRISKA_176,1986-2-25
PRIYADARSHINI,PRIYADARSHINI_15,2007-10-10
PUNAM,PUNAM_10,1984-6-22
PUSHPA,PUSHPA_32,2008-12-1
QUYEN,QUYEN_100,2006-7-9
QUYNH HUONG,QUYNH HUONG_110,2017-9-13
RABEA,RABEA_55,1993-1-23
RABIYE,RABIYE_199,2017-4-7
RACHELI,RACHELI_8,2006-5-5
RACHIDA,RACHIDA_124,2005-2-2
RAMUALDA,RAMUALDA_104,1993-10-12
RAMUNE,RAMUNE_75,1989-11-23
RAMUNĖ,RAMUNĖ_103,1983-9-13
RANDI,RANDI_158,2015-8-21
RANITA,RANITA_152,1988-11-6
RANO,RANO_43,2003-5-12
RASMA,RASMA_161,1984-1-3
RATTANA,RATTANA_9,1995-9-14
RAZITA,RAZITA_32,2001-8-15
RAZIYAT,RAZIYAT_15,1999-9-27
REGIANE,REGIANE_35,2011-12-22
REIKA,REIKA_182,2004-6-20
REINHILDE,REINHILDE_195,2014-3-22
REJMUNDA,REJMUNDA_3,1991-7-15
REMA,REMA_132,1984-8-23
REMISŁAWA,REMISŁAWA_93,1984-10-11
RENANA,RENANA_43,2008-10-24
RENĀTE,RENĀTE_37,2003-11-2
RENESMEE,RENESMEE_32,1994-11-24
RENOSŁAWA,RENOSŁAWA_101,2013-12-18
RENUKA,RENUKA_59,2012-6-23
REZEDA,REZEDA_79,1982-7-21
REZIDA,REZIDA_46,1989-6-26
RHIANNA,RHIANNA_13,1994-3-25
RHIANNON,RHIANNON_7,2001-7-2
ROHINI,ROHINI_122,2021-6-5
ROISIN,ROISIN_166,2001-12-15
ROJZA,ROJZA_178,2014-7-18
ROSALYN,ROSALYN_54,1987-5-20
ROSELI,ROSELI_66,2017-6-13
ROSICA,ROSICA_37,1990-6-16
ROXY,ROXY_146,1988-1-11
ROZAMARIA,ROZAMARIA_146,2019-8-12
ROZERIN,ROZERIN_106,2001-10-24
RUMIYA,RUMIYA_42,2011-2-9
RUSUDANI,RUSUDANI_46,1982-10-2
RUZHENA,RUZHENA_165,1997-6-1
RYTTA,RYTTA_109,1997-7-9
SABBA,SABBA_125,1982-4-20
SABIRA,SABIRA_26,2002-10-18
SAFIIA,SAFIIA_91,1987-2-21
SAHANA,SAHANA_33,1990-10-4
SAJIDA,SAJIDA_112,2010-4-9
SAKINAH,SAKINAH_46,1991-5-27
SANAE,SANAE_116,2016-8-9
SANJANA,SANJANA_180,1994-5-4
SANTIA,SANTIA_101,2017-1-24
SAOIRSE,SAOIRSE_119,1982-3-9
SARANDA,SARANDA_164,1988-11-2
SARU,SARU_45,2019-11-28
SATIK,SATIK_200,2018-8-26
SAVA,SAVA_81,1998-4-26
SEBASTIANA,SEBASTIANA_96,2016-8-7
SEÇIL,SEÇIL_26,1984-11-25
SEJAL,SEJAL_33,2016-9-19
SELAH,SELAH_14,1986-6-13
SEMANUR,SEMANUR_79,1985-7-4
SENATA,SENATA_18,2006-9-12
SENIE,SENIE_67,1984-3-7
SEOYOUNG,SEOYOUNG_44,2012-1-14
SETAREH,SETAREH_26,2016-12-10
SEUNG,SEUNG_109,2000-7-8
SÉVERINE,SÉVERINE_141,1992-8-6
SEVIE,SEVIE_62,2019-5-28
SHADI,SHADI_65,2018-5-12
SHAGUN,SHAGUN_63,1991-4-9
SHAHD,SHAHD_129,2011-10-8
SHANEL,SHANEL_162,2006-6-2
SHANELL,SHANELL_79,1988-11-13
SHANNA,SHANNA_19,2016-2-4
SHANTELLE,SHANTELLE_141,2007-6-22
SHEETAL,SHEETAL_197,2010-10-22
SHENAY,SHENAY_153,1997-1-22
SHEREE,SHEREE_108,2019-10-20
SHIPRA,SHIPRA_10,2007-11-17
SHIREL,SHIREL_171,2011-11-8
SHRIYA,SHRIYA_78,1995-7-8
SHUTING,SHUTING_20,1984-3-19
SIDIKA,SIDIKA_32,2004-6-16
SIGNE,SIGNE_37,2012-10-4
SIMAY,SIMAY_147,2018-9-3
SIMELA,SIMELA_12,2021-7-10
SIMONETTA,SIMONETTA_78,2009-3-26
SINI,SINI_37,1996-4-23
SINITA,SINITA_188,1981-10-22
SŁAWIA,SŁAWIA_21,1989-4-5
SNIEZHANA,SNIEZHANA_63,2003-5-17
SOFFIA,SOFFIA_100,1985-7-5
SOFIK,SOFIK_183,1980-4-24
SOFIKO,SOFIKO_35,2000-3-7
SOMAYEH,SOMAYEH_177,2019-12-24
SÔNIA,SÔNIA_115,1989-3-11
SOOMIN,SOOMIN_36,1989-12-10
SORAIA,SORAIA_147,1997-4-9
SOUKAINA,SOUKAINA_157,2004-7-12
STAMATULA,STAMATULA_190,1980-7-3
STELINA,STELINA_158,2014-11-7
STEPANIA,STEPANIA_13,2014-9-1
SUHYUN,SUHYUN_98,1980-7-17
SUJATHA,SUJATHA_11,1982-11-11
SUJIN,SUJIN_102,1982-1-23
SULTANKA,SULTANKA_5,2018-8-19
SUMIYA,SUMIYA_2,2009-3-10
SUN YOUNG,SUN YOUNG_127,1990-12-21
SURABHI,SURABHI_171,1999-9-26
SURYANA,SURYANA_133,1987-5-28
SUSANE,SUSANE_24,1994-9-1
SUSMITA,SUSMITA_46,2000-8-2
SUYAN,SUYAN_14,2008-1-6
SVETA,SVETA_176,1996-4-7
SVETIK,SVETIK_60,2013-11-3
SVTLANA,SVTLANA_162,2008-10-23
SWAPNA,SWAPNA_198,2002-2-15
SWATHI,SWATHI_187,1980-7-1
SWIATLANA,SWIATLANA_76,1994-8-4
SYLVA,SYLVA_54,1988-12-25
SYLVANA,SYLVANA_98,1997-8-25
SYNDI,SYNDI_2,1991-3-4
SYNITA,SYNITA_59,2014-5-6
SZANDRA,SZANDRA_60,1985-7-4
SZECHEREZADA,SZECHEREZADA_89,2005-11-9
SZERIN,SZERIN_180,2021-9-17
SZOSZANA,SZOSZANA_195,1999-12-13
SZYFRA,SZYFRA_39,1986-10-14
TAHANI,TAHANI_190,2005-4-10
TAIRA,TAIRA_71,1993-6-5
TALLY,TALLY_76,1996-6-28
TANISHA,TANISHA_130,1991-2-16
TARU,TARU_66,2013-3-15
TEJA,TEJA_64,1992-12-8
TERÉZIA,TERÉZIA_42,2014-6-19
THAM,THAM_85,2001-1-9
THANH THỦY,THANH THỦY_92,1981-6-2
THAO VY,THAO VY_142,1988-1-18
THỊ AN,THỊ AN_15,1989-3-1
THỊ ANH,THỊ ANH_81,1989-12-11
THI BICH NGOC,THI BICH NGOC_157,2009-3-13
THI CHINH,THI CHINH_40,1989-3-4
THI CHUNG,THI CHUNG_183,1985-1-1
THỊ HẢI YẾN,THỊ HẢI YẾN_62,2006-3-21
THI HONG NHUNG,THI HONG NHUNG_90,1987-2-7
THỊ HỒNG NHUNG,THỊ HỒNG NHUNG_146,1999-9-11
THI KIM NGAN,THI KIM NGAN_198,1988-2-1
THỊ KIM OANH,THỊ KIM OANH_102,2012-3-17
THỊ LINH,THỊ LINH_162,2010-4-22
THI LOC,THI LOC_121,2010-1-15
THI NGHIA,THI NGHIA_144,1997-8-23
THỊ NGUYỆT,THỊ NGUYỆT_89,1995-12-5
THI NHAN,THI NHAN_87,2007-6-9
THI PHUONG ANH,THI PHUONG ANH_18,2006-10-19
THI SON,THI SON_21,2001-10-26
THỊ TÂM,THỊ TÂM_42,2019-5-14
THI THAI,THI THAI_181,1981-1-19
THI THU GIANG,THI THU GIANG_34,1988-2-7
THỊ THU HƯƠNG,THỊ THU HƯƠNG_128,2019-8-5
THỊ THU HUYỀN,THỊ THU HUYỀN_20,2006-5-14
THI THU PHUONG,THI THU PHUONG_112,2000-5-24
THI THUONG,THI THUONG_64,2019-3-14
THỊ TRÀ MY,THỊ TRÀ MY_62,2017-2-3
THỊ TUYẾT,THỊ TUYẾT_5,2018-5-1
THOM,THOM_127,2002-7-26
THURAYA,THURAYA_47,1982-10-5
TIPHAINE,TIPHAINE_33,2016-4-11
TOLGANAY,TOLGANAY_149,2016-11-1
TOMA,TOMA_124,1994-8-26
TOSŁAWA,TOSŁAWA_174,1982-9-11
TRÂM ANH,TRÂM ANH_23,1993-10-22
TRINH,TRINH_17,1983-1-25
TRIPTI,TRIPTI_138,2014-4-20
TRISHA,TRISHA_8,1989-11-28
TSAGHIK,TSAGHIK_153,1989-8-13
TSIURI,TSIURI_77,1986-9-3
TSOLMON,TSOLMON_150,2014-11-8
TUIANA,TUIANA_197,2002-6-9
TUIJA,TUIJA_125,2011-6-13
TZILA,TZILA_119,1993-8-4
UGOCHI,UGOCHI_16,2002-11-11
ULRIKA,ULRIKA_59,1986-7-21
ÜMMÜGÜLSÜM,ÜMMÜGÜLSÜM_191,2013-7-14
ÜMRAN,ÜMRAN_184,2017-1-19
URŠULA,URŠULA_18,2010-6-2
URSYNA,URSYNA_164,1983-9-24
USTYNA,USTYNA_123,1983-9-20
VANIA,VANIA_109,2003-12-27
VANSHIKA,VANSHIKA_54,2014-11-4
VARDITER,VARDITER_143,1984-12-10
VARDUI,VARDUI_170,1990-2-5
VEERLE,VEERLE_119,2003-3-2
VENICE,VENICE_114,2018-7-26
VENKATA,VENKATA_119,1994-10-18
VESTA,VESTA_70,2014-10-9
VICTORIYA,VICTORIYA_16,1981-5-9
VIDHI,VIDHI_197,2007-7-4
VIKTOR,VIKTOR_146,2005-12-16
VILTĖ,VILTĖ_192,2002-9-7
VINH,VINH_108,2011-4-24
VIRIDIANA,VIRIDIANA_124,2020-7-5
VITORIA,VITORIA_88,1993-11-10
VIVI,VIVI_20,1986-3-15
VIVIENN,VIVIENN_158,2012-11-24
WAFAA,WAFAA_148,2014-5-7
WAN,WAN_134,1992-8-1
WANGELICA,WANGELICA_2,1999-6-26
WASILIKA,WASILIKA_176,2016-3-13
WENJUAN,WENJUAN_100,2019-6-8
WENYAN,WENYAN_93,2011-8-12
WENYING,WENYING_96,1995-3-3
WERGINA,WERGINA_60,2020-4-25
WERIDIANA,WERIDIANA_98,1981-6-27
WIACZESŁAWA,WIACZESŁAWA_168,1997-10-12
WIEBKE,WIEBKE_136,2003-1-12
WILFRYDA,WILFRYDA_162,2011-12-6
WINETA,WINETA_194,2008-5-5
WINICJA,WINICJA_54,2012-9-9
WINISŁAWA,WINISŁAWA_185,1987-1-26
WINONA,WINONA_41,2005-6-26
WIRDŻINIA,WIRDŻINIA_180,2009-9-15
XIAN,XIAN_81,2007-10-5
XIAOCHUN,XIAOCHUN_146,1980-8-22
XIAOJUN,XIAOJUN_77,1997-1-6
XIAOLU,XIAOLU_152,1992-8-6
XIAOXUAN,XIAOXUAN_180,2016-5-6
XING,XING_8,2006-6-4
XINYAN,XINYAN_96,2006-12-11
XIULAN,XIULAN_122,2010-9-5
XIUYING,XIUYING_32,2000-12-11
XUEPING,XUEPING_153,1996-7-16
YAELI,YAELI_14,2000-11-21
YAFA,YAFA_31,1994-2-1
YAJING,YAJING_136,2008-8-1
YANFEI,YANFEI_107,2007-8-8
YAPING,YAPING_194,1995-11-5
YARASLAVA,YARASLAVA_145,2011-10-12
YASAMIN,YASAMIN_96,2003-3-26
YASNA,YASNA_117,2018-6-17
YASSMINA,YASSMINA_52,1989-2-23
YAXIN,YAXIN_62,2006-12-4
YAXUAN,YAXUAN_184,2014-7-20
YAZMIN,YAZMIN_167,2000-7-15
YEJIN,YEJIN_36,2019-9-18
YEKATSIARYNA,YEKATSIARYNA_71,2002-9-15
YẾN,YẾN_104,2021-2-15
YESENIA,YESENIA_60,1987-6-22
YESENIYA,YESENIYA_46,1992-4-24
YESICA,YESICA_104,1983-6-3
YEVA-MARIIA,YEVA-MARIIA_117,2008-4-17
YI-CHUN,YI-CHUN_81,2008-8-25
YI-HSUAN,YI-HSUAN_110,2008-2-26
YIHUI,YIHUI_132,1989-3-14
YILDIZ,YILDIZ_44,1999-1-13
YIMING,YIMING_188,1992-4-10
YIQING,YIQING_13,2015-2-14
YIWEI,YIWEI_180,1994-3-1
YIYI,YIYI_111,1982-12-4
YU-HSUAN,YU-HSUAN_123,1999-10-21
YUJING,YUJING_30,2017-3-7
YULIJA,YULIJA_72,2011-3-12
YULING,YULING_62,2017-8-8
YUNIIA,YUNIIA_79,2001-11-11
YUPING,YUPING_150,2003-9-26
YURIKA,YURIKA_140,2018-12-5
YUYAN,YUYAN_143,2002-5-4
ZAFIRA,ZAFIRA_16,1996-8-7
ZAHIRA,ZAHIRA_127,1980-9-19
ZAMINA,ZAMINA_30,1987-8-22
ZBISŁAWA,ZBISŁAWA_140,2013-11-8
ZELAL,ZELAL_7,1986-10-18
ZEYNEB,ZEYNEB_12,1989-3-5
ZHAMILYA,ZHAMILYA_79,2010-1-3
ZHANARA,ZHANARA_148,1987-12-8
ZHANETTA,ZHANETTA_86,1988-3-3
ZHANNETA,ZHANNETA_19,1984-4-28
ZHI,ZHI_156,1992-10-6
ZHIBEK,ZHIBEK_91,1997-10-9
ZHIMIN,ZHIMIN_52,2018-9-12
ZHUO,ZHUO_119,1991-6-2
ZHUZHUNA,ZHUZHUNA_116,1989-11-10
ZIGLINDA,ZIGLINDA_148,1995-9-6
ZINEP,ZINEP_12,2001-12-26
ZINOVIA,ZINOVIA_167,1985-3-16
ZIQI,ZIQI_60,2001-11-22
ZIUTA,ZIUTA_168,2002-3-22
ZOFIJA,ZOFIJA_10,2010-12-11
ZOFIYA,ZOFIYA_63,2003-3-12
ZOICA,ZOICA_82,2010-1-2
ZORZA,ZORZA_101,2019-2-16
ZSANETT,ZSANETT_14,2007-11-15
ZULFIJA,ZULFIJA_137,2007-7-13
ZUMRUD,ZUMRUD_81,1980-6-9
ZVEZDA,ZVEZDA_189,1981-5-1
ZVIA,ZVIA_80,1999-3-27
ZYGRID,ZYGRID_111,2004-3-1
ŻAMILA,ŻAMILA_188,1994-7-20
ŻENISŁAWA,ŻENISŁAWA_91,1993-3-13
ŻIVILE,ŻIVILE_52,1993-5-2
AADYA,AADYA_44,2002-3-24
AAHANA,AAHANA_99,2001-5-10
AARADHYA,AARADHYA_16,2012-11-15
AAROHI,AAROHI_78,2009-4-22
ABDONA,ABDONA_107,1990-7-13
ACELYA,ACELYA_167,1986-9-10
ADAMIA,ADAMIA_53,2011-11-18
ADAOBI,ADAOBI_100,1985-9-23
ADÉL,ADÉL_102,1992-11-14
ADELTRAUTA,ADELTRAUTA_137,2018-1-28
ADEMI,ADEMI_78,1982-3-4
ADEOLA,ADEOLA_90,2016-5-22
ADILYA,ADILYA_158,1981-11-21
ADRINE,ADRINE_122,2014-10-11
AFRICA,AFRICA_133,1984-7-4
AGATE,AGATE_55,1993-5-19
AGHAVNI,AGHAVNI_101,1992-12-22
AGŁAIDA,AGŁAIDA_103,1991-5-8
AGNESSA,AGNESSA_37,2018-9-20
AHNESSA,AHNESSA_45,2012-5-6
AHNETA,AHNETA_153,2008-3-15
AILEN,AILEN_48,1981-4-27
AIPERI,AIPERI_102,1980-3-7
AIRI,AIRI_149,2008-6-2
AISHAH,AISHAH_160,2020-7-5
AISTĖ,AISTĖ_61,2013-5-16
AISULUU,AISULUU_170,1983-3-26
AIUNA,AIUNA_182,2015-7-8
AIZAT,AIZAT_23,2018-11-13
AIZHAMAL,AIZHAMAL_78,1988-5-28
AJKA,AJKA_46,2006-9-13
AJLIN,AJLIN_101,1988-11-7
AKEMI,AKEMI_48,2020-10-12
AKHILA,AKHILA_15,2016-11-22
AKIRA,AKIRA_94,2020-7-4
AKNUR,AKNUR_144,1991-6-1
AKSELA,AKSELA_163,2020-3-12
AKSENIA,AKSENIA_100,2005-1-15
ALEEN,ALEEN_129,2009-11-6
ALEESA,ALEESA_184,1982-7-25
ALEKSANDERA,ALEKSANDERA_156,1983-12-21
ALEKSANDRINA,ALEKSANDRINA_89,2002-11-9
ALEKSANRA,ALEKSANRA_74,2021-2-1
ALFIA,ALFIA_78,1991-6-28
ALI,ALI_3,2021-2-23
ALIAH,ALIAH_138,1994-2-10
ALIIE,ALIIE_145,1999-4-16
ALINDA,ALINDA_195,2010-10-14
ALISJA,ALISJA_141,2014-4-8
ALISSON,ALISSON_83,2009-11-11
ALITSIIA,ALITSIIA_110,2004-2-21
ALITSIYA,ALITSIYA_34,1996-8-19
ALIYE,ALIYE_86,2002-9-2
ALIZ,ALIZ_75,2000-4-1
ALIZEE,ALIZEE_6,1997-9-20
ALJONA,ALJONA_28,2010-3-2
ALKA,ALKA_151,1994-4-16
AĻONA,AĻONA_171,2007-1-28
ALTANCHIMEG,ALTANCHIMEG_2,2015-1-28
ALTHEA,ALTHEA_101,1984-12-10
ALYAA,ALYAA_83,2006-12-21
ALYS,ALYS_21,1993-7-5
ALYSSIA,ALYSSIA_43,1996-10-9
ALZIRA,ALZIRA_81,1994-4-3
AMA,AMA_164,1997-8-28
AMARJARGAL,AMARJARGAL_84,1997-1-10
AMELLIA,AMELLIA_113,2002-7-11
AMELYA,AMELYA_8,1992-11-15
AMENI,AMENI_142,2015-9-17
AMINAH,AMINAH_57,2011-4-18
AMMA,AMMA_197,1998-3-25
ANA BEATRIZ,ANA BEATRIZ_174,1989-3-8
ANAELLE,ANAELLE_22,1999-2-10
ANCUTA,ANCUTA_45,2000-5-22
ANCUŢA,ANCUŢA_155,2013-9-28
ANÐELA,ANÐELA_121,2002-3-14
ANDRÉIA,ANDRÉIA_92,1985-4-7
ANDRIYANA,ANDRIYANA_87,2003-9-3
ANDŽELA,ANDŽELA_157,2017-9-13
ANELINA,ANELINA_153,1992-8-16
ANET,ANET_7,2019-2-27
ANGÉLA,ANGÉLA_26,1983-9-17
ÂNGELA,ÂNGELA_154,2018-4-1
ANGELIA,ANGELIA_23,2000-9-14
ANGELIGUE,ANGELIGUE_44,2003-1-4
ANGHELINA,ANGHELINA_71,1992-5-13
ANGIELIKI,ANGIELIKI_35,1985-3-15
ANGIN,ANGIN_169,2007-1-17
ANHELYNA,ANHELYNA_107,2016-3-9
ANIELKA,ANIELKA_101,1993-9-7
ANINA,ANINA_10,1981-4-7
ANIRA,ANIRA_122,2020-1-21
ANIS,ANIS_54,2001-9-2
ANISHKA,ANISHKA_6,2012-7-10
ANJELINA,ANJELINA_102,1981-1-18
ANNA LIZA,ANNA LIZA_146,2015-12-3
ANNALISE,ANNALISE_8,2011-11-9
ANNA-SOFIIA,ANNA-SOFIIA_170,2006-7-26
ANNASTASIA,ANNASTASIA_115,1994-6-17
ANNA-VIKTORIIA,ANNA-VIKTORIIA_33,2009-2-5
ANQI,ANQI_49,1984-12-9
ANTHI,ANTHI_170,2006-2-23
ANTONIYA,ANTONIYA_84,1999-7-13
ANUDARI,ANUDARI_194,1983-5-21
ANUNCJATA,ANUNCJATA_176,1982-9-27
ANUSHREE,ANUSHREE_71,1999-7-24
ANWAR,ANWAR_182,2018-5-3
ANXHELA,ANXHELA_132,1998-5-7
APOORVA,APOORVA_125,1991-7-23
ARAKS,ARAKS_92,2006-5-26
ARAKSIA,ARAKSIA_121,2016-7-16
ARETHA,ARETHA_67,2010-10-6
AREVHAT,AREVHAT_185,2004-1-8
ARIFE,ARIFE_138,2016-8-11
ARIONA,ARIONA_74,1983-6-8
ARISTEA,ARISTEA_158,2016-12-8
ARIUNAA,ARIUNAA_110,2015-4-2
ARIZONA,ARIZONA_158,1990-9-14
ARLINA,ARLINA_1,2002-5-4
ARLLETA,ARLLETA_80,2002-8-1
AROOJ,AROOJ_26,2003-2-16
ARPANA,ARPANA_2,2009-8-10
ARU,ARU_149,2004-9-6
ARYIANA,ARYIANA_171,2021-10-4
ASENTA,ASENTA_94,1996-7-13
ASIDA,ASIDA_191,2005-9-20
ASIE,ASIE_176,2004-10-4
ASIJA,ASIJA_145,2009-2-7
ASSEMGUL,ASSEMGUL_60,2004-3-9
ASSIL,ASSIL_145,1987-7-13
ASTER,ASTER_68,2009-4-17
ASTERA,ASTERA_144,1987-9-19
ASUKA,ASUKA_104,1991-1-24
ASWATHY,ASWATHY_28,2012-7-20
ATAR,ATAR_33,1998-8-7
ATI,ATI_19,1992-1-13
ATIANA,ATIANA_156,1993-7-8
ATIKA,ATIKA_117,2014-11-28
ATIYA,ATIYA_38,1991-5-13
AUDRA,AUDRA_94,2021-11-21
AUSTEJA,AUSTEJA_31,1994-11-17
AVANI,AVANI_140,2014-8-1
AVIGAYIL,AVIGAYIL_106,2010-8-6
AWANA,AWANA_83,1993-5-2
AYAULYM,AYAULYM_119,2015-12-21
AYBIKE,AYBIKE_179,1992-6-11
AYBİKE,AYBİKE_147,1980-5-7
AYBÜKE,AYBÜKE_121,2005-1-25
AYCA,AYCA_103,2003-10-17
AYLAR,AYLAR_91,2018-9-14
AYLEN,AYLEN_48,2006-12-26
AYRA,AYRA_50,1994-5-24
AYȘE,AYȘE_97,2012-4-16
AYSEGUL,AYSEGUL_76,1990-12-23
AZADEH,AZADEH_64,2007-11-21
AZZA,AZZA_147,1998-3-22
BABETTE,BABETTE_98,1982-4-12
BALA,BALA_52,1984-8-6
BALAUSSA,BALAUSSA_170,2018-4-2
BẢO AN,BẢO AN_148,2013-1-8
BAO TRAN,BAO TRAN_75,1984-1-1
BARNABA,BARNABA_116,2004-4-27
BAY,BAY_90,2013-4-24
BEA,BEA_144,2019-7-15
BEATRYCJA,BEATRYCJA_190,1998-10-15
BEDIA,BEDIA_100,1982-4-27
BEGIMAI,BEGIMAI_111,2007-5-13
BEGOÑA,BEGOÑA_84,1994-9-27
BEJLA,BEJLA_124,1986-7-27
BELÉN,BELÉN_135,2002-1-10
BELMA,BELMA_46,1997-5-5
BENATA,BENATA_101,2017-12-27
BENEDIKTE,BENEDIKTE_12,2015-3-15
BENICJA,BENICJA_137,2001-8-20
BENILDA,BENILDA_43,1991-8-6
BEREN,BEREN_47,1993-11-22
BERNADKA,BERNADKA_74,2018-12-2
BERNARDYTA,BERNARDYTA_193,1991-1-25
BERNATKA,BERNATKA_20,2008-6-16
BETA,BETA_42,1988-6-18
BETELHEM,BETELHEM_2,1989-10-2
BHAVANA,BHAVANA_3,1982-11-12
BÍCH,BÍCH_163,2009-9-1
BICH NGA,BICH NGA_65,2011-3-4
BICH THUY,BICH THUY_176,1989-1-13
BIDISHA,BIDISHA_168,1998-2-20
BIJAYA,BIJAYA_10,1994-12-16
BILKIS,BILKIS_9,1986-1-20
BINDU,BINDU_111,2014-7-22
BINTA,BINTA_18,2008-7-10
BINU,BINU_44,1998-11-26
BLESSY,BLESSY_61,1986-10-26
BOGUMINA,BOGUMINA_37,2006-6-15
BOLOR,BOLOR_5,1994-11-8
BOLORTUYA,BOLORTUYA_139,1997-10-11
BORAM,BORAM_66,1991-2-23
BOYKA,BOYKA_25,2004-5-7
BOYU,BOYU_169,1995-7-9
BOŻYNA,BOŻYNA_185,2004-8-13
BRAHA,BRAHA_32,1985-10-3
BRANDY,BRANDY_175,2012-5-18
